query,subject,score,label
6137,6161,800,1
23185,23531,0,0
55247,6622,0,0
51639,5048,764,1
9400,58490,810,1
3394,9761,0,0
6135,6165,941,1
80306,9439,993,1
733,403,0,0
10635,57599,857,1
10025,10001,879,1
7374,1642,870,1
942,6619,0,0
9793,316,0,0
22933,89870,0,0
4248,2770,0,0
23041,112399,0,0
51585,11051,873,1
6201,83732,800,1
353500,51645,0,0
2197,6141,820,1
5908,7879,869,1
84365,6156,820,1
84447,29995,0,0
4194,169166,0,0
27338,7314,870,1
57447,160622,0,0
60312,57139,0,0
286410,22984,0,0
9244,26270,0,0
3376,57019,859,1
4163,5859,0,0
29896,6428,837,1
899,3131,0,0
54474,5986,0,0
221927,383,0,0
56670,1604,0,0
64976,25923,862,1
3921,6202,961,1
8546,728642,862,1
26271,25847,973,1
22938,6628,813,1
55958,2152,0,0
51692,53981,879,1
64983,54148,816,1
23424,6928,0,0
7546,2059,0,0
57595,9221,0,0
2966,2073,993,1
60561,9554,704,1
11224,6159,800,1
8174,4900,0,0
2147,5104,870,1
2840,442186,0,0
23170,7336,817,1
2664,7398,0,0
55191,5660,0,0
84650,9780,0,0
54442,3751,869,1
84273,246744,0,0
84530,51634,735,1
4736,6141,960,1
196541,148823,0,0
818,2006,0,0
119391,84892,0,0
55909,10607,0,0
169355,131566,0,0
6727,6209,800,1
7388,4702,800,1
6683,8737,0,0
11128,6750,0,0
81488,55197,737,1
5887,81849,0,0
10152,10163,704,1
6317,27039,787,1
5992,8665,0,0
23380,25924,0,0
100316904,7478,0,0
2570,10278,0,0
10675,57689,0,0
8291,79966,0,0
2629,6836,0,0
3000,1006,0,0
54947,6616,0,0
8575,115098,742,1
3433,7385,0,0
83879,7534,775,1
10084,58477,819,1
25901,9927,0,0
25949,22794,800,1
116969,222546,0,0
9124,3925,857,1
84868,50804,0,0
51258,11222,800,1
25925,84231,0,0
8766,5869,852,1
4999,287,0,0
3178,3251,0,0
4013,145946,0,0
6699,23221,0,0
6251,23303,0,0
57379,5394,895,1
5862,23036,0,0
115286,988,980,1
23152,9440,0,0
6184,8692,0,0
93624,145226,0,0
6426,988,980,1
9112,5928,967,1
64789,3983,0,0
9040,54165,870,1
60528,9793,866,1
6620,27233,0,0
5686,5701,962,1
51116,57129,800,1
54884,9392,0,0
28973,6150,800,1
51295,3688,777,1
23617,167227,0,0
27097,8464,859,1
55783,79902,0,0
4726,4718,905,1
55781,55720,872,1
6129,6208,958,1
5948,9462,0,0
6233,8562,800,1
988,5936,980,1
5525,908,0,0
10902,8607,787,1
54606,10607,864,1
5557,5422,988,1
5601,115727,0,0
8795,8837,993,1
54913,11102,867,1
56902,1604,0,0
991,5515,871,1
10767,6135,800,1
54766,55601,0,0
261726,140690,0,0
6143,6232,800,1
4702,4708,841,1
347344,4710,0,0
55068,5023,0,0
64975,29071,0,0
23262,56477,0,0
6164,2197,800,1
5662,26130,0,0
55339,51099,0,0
10200,11340,995,1
10466,3061,0,0
6627,27258,800,1
25885,3356,0,0
3849,374454,931,1
8507,5352,0,0
163786,79443,745,1
10447,11224,0,0
51066,10960,0,0
6188,9349,826,1
5525,5518,860,1
7965,6770,0,0
11285,147657,0,0
16,5859,813,1
9282,10025,881,1
56099,10013,0,0
10919,145389,0,0
23480,6133,800,1
8204,7700,0,0
10865,6660,723,1
9045,64168,0,0
10714,5424,742,1
122961,2700,0,0
6613,51123,0,0
10286,9343,935,1
64121,10531,886,1
7403,9662,0,0
6297,123688,0,0
147495,183,0,0
4715,4541,800,1
10741,29994,0,0
64682,8697,987,1
51002,474,0,0
124404,4735,862,1
10083,124590,933,1
29072,10901,0,0
2965,2967,993,1
868,7311,800,1
8175,10131,931,1
80018,10298,959,1
84062,63915,801,1
2873,80216,0,0
6829,51106,0,0
83394,4958,0,0
5937,112,0,0
218,6048,0,0
7871,5336,0,0
79723,351,0,0
6285,177,870,1
4225,4854,0,0
157310,7049,0,0
10786,10394,0,0
63892,1293,0,0
285148,27319,0,0
2935,6173,800,1
4738,54165,802,1
51384,6609,0,0
4713,4541,800,1
22873,25804,0,0
5078,6615,0,0
11224,6157,961,1
115209,64063,0,0
65109,9939,993,1
4664,10347,0,0
5516,10576,860,1
79660,9581,0,0
1944,95,0,0
6176,6170,800,1
1783,1780,811,1
7203,10576,855,1
85451,6899,0,0
135644,4990,0,0
6142,6146,962,1
6301,55531,0,0
8451,5814,0,0
9097,5690,800,1
830,10097,822,1
84124,51282,822,1
10199,54606,811,1
10413,122402,0,0
9057,393,0,0
1398,25,870,1
2202,29965,0,0
10226,10330,0,0
7634,27092,0,0
10607,57062,818,1
27089,4700,800,1
6210,25873,964,1
60436,84272,0,0
51073,51021,800,1
5516,55844,886,1
6129,6204,947,1
1386,3726,811,1
55037,6150,800,1
2747,152789,0,0
23524,23020,878,1
6285,6275,759,1
5695,5708,972,1
6136,6223,962,1
9128,24144,860,1
23327,10861,0,0
64398,8777,819,1
905,10614,823,1
6832,988,980,1
29934,3781,0,0
1114,54102,0,0
245973,90423,827,1
51585,81608,873,1
50856,8802,0,0
4967,5160,828,1
9260,89886,0,0
5687,5710,963,1
79611,55503,0,0
81671,9175,0,0
10105,58477,777,1
64963,219927,800,1
6144,6135,962,1
25885,11128,871,1
57506,7316,800,1
84817,7328,819,1
8999,5274,0,0
1446,55964,0,0
5100,3735,0,0
8726,5928,901,1
10802,9554,800,1
8340,126123,0,0
5577,1602,0,0
131474,4725,777,1
79077,116840,0,0
339221,7062,0,0
374291,4711,961,1
6159,6155,800,1
79648,83597,0,0
9343,10189,860,1
389125,79068,0,0
25930,29082,866,1
1232,51008,0,0
192669,23405,742,1
55502,3643,0,0
5579,5580,752,1
6206,10209,800,1
79626,767,0,0
5704,5715,869,1
1026,51117,0,0
29923,10019,0,0
274,9306,0,0
6233,6157,800,1
64854,84674,0,0
6726,10797,768,1
5598,63940,723,1
7384,84971,0,0
5603,54933,0,0
6059,6164,800,1
4691,613212,0,0
7203,29888,860,1
5714,5682,961,1
23481,57062,820,1
5566,26279,0,0
9230,81875,0,0
84365,10607,864,1
57804,983,742,1
4113,60677,0,0
10155,22948,816,1
3508,7469,719,1
6206,6164,800,1
6777,2066,742,1
5685,7316,800,1
11034,60,784,1
81025,339488,0,0
9295,3550,799,1
2152,2155,901,1
56993,10938,806,1
84618,6801,0,0
4323,2935,0,0
6232,6191,962,1
22807,196527,0,0
716,6550,0,0
6233,9045,955,1
752014,26256,0,0
3445,129138,0,0
6198,5170,860,1
7411,3376,815,1
91582,10540,826,1
342371,131177,0,0
6132,100128731,800,1
11133,9681,808,1
1827,5530,842,1
340895,4726,0,0
6227,6193,954,1
8411,7554,0,0
1129,275,0,0
6340,3749,0,0
8440,4690,745,1
55770,54536,981,1
8644,9825,0,0
5688,5720,775,1
84861,8468,0,0
3685,3690,870,1
356,56547,0,0
7428,5305,0,0
8409,11128,807,1
6206,23480,800,1
6202,51504,800,1
114876,5724,0,0
124995,65003,820,1
7385,55967,867,1
1375,5338,0,0
2657,1419,0,0
2176,1385,0,0
2694,8029,870,1
643236,5954,0,0
23064,988,980,1
84639,5029,0,0
6233,6136,800,1
5147,6103,870,1
79713,10806,0,0
667,22919,870,1
6228,6144,958,1
578,10452,744,1
23016,56339,0,0
54998,64975,809,1
10083,64072,870,1
2965,2071,993,1
2912,710,0,0
51258,65080,961,1
7311,5886,836,1
3916,23334,993,1
4522,55699,777,1
55970,585,0,0
10528,26156,820,1
55973,6405,0,0
22913,10659,764,1
53345,54600,0,0
818,817,784,1
6010,2782,800,1
8170,3416,0,0
361,8331,0,0
8602,1133,0,0
55313,8301,854,1
286144,221692,0,0
64121,9681,998,1
162,10626,0,0
10325,9681,993,1
192669,26523,742,1
79091,54331,0,0
10296,152503,0,0
55600,6282,0,0
124404,55964,843,1
57633,3442,0,0
8994,9796,710,1
29915,9757,782,1
10799,10775,828,1
10623,661,871,1
65018,9107,0,0
988,86,980,1
729,7432,0,0
53917,3886,791,1
6197,55062,0,0
2895,120103,0,0
79109,253260,866,1
2819,374383,0,0
83852,5684,0,0
23554,1719,0,0
2107,6204,800,1
1841,57128,0,0
9374,29937,817,1
7753,222171,0,0
25778,6581,0,0
10376,55835,800,1
1645,3357,0,0
23158,5672,0,0
6217,6161,961,1
3976,55299,0,0
220082,26256,0,0
11224,6156,962,1
6117,5893,993,1
90480,84545,800,1
4622,51319,0,0
8724,26528,734,1
219541,892,827,1
3189,3185,819,1
151011,5413,990,1
58517,10250,817,1
9493,3980,895,1
51447,26284,0,0
23588,147906,0,0
90102,3119,0,0
3187,3185,802,1
947,4820,0,0
5119,387357,0,0
4085,10112,993,1
29850,7329,0,0
55781,6223,800,1
9754,132612,0,0
6185,821,811,1
89795,333926,0,0
7541,26271,0,0
6156,6175,962,1
4116,10921,847,1
8402,5451,0,0
246184,8697,985,1
25942,8050,0,0
6635,6628,959,1
51691,23020,933,1
23157,30010,0,0
1396,1548,0,0
2001,54959,0,0
6718,1645,866,1
24148,10421,881,1
51092,10020,0,0
6227,6135,958,1
10270,1562,0,0
55862,219402,0,0
10270,1936,734,1
822,7287,0,0
8295,6314,860,1
64801,7565,0,0
6170,6147,800,1
1130,1961,0,0
23731,3321,0,0
22926,3652,0,0
100288687,6197,0,0
1495,1499,993,1
27000,23531,0,0
1983,10209,855,1
26287,5143,0,0
4173,23451,714,1
171568,5437,834,1
115106,1880,0,0
4854,84441,993,1
27339,10594,955,1
163882,10521,0,0
10857,941,0,0
84747,25814,0,0
7767,56899,0,0
9953,3376,0,0
1446,6692,0,0
79085,10725,0,0
6137,6133,963,1
8796,9325,0,0
3565,3561,870,1
1163,991,716,1
54998,56945,805,1
2771,134,870,1
10095,1155,0,0
7718,6503,0,0
152007,79813,0,0
134147,22871,0,0
6159,6193,800,1
11333,847,0,0
6643,7247,828,1
5294,7402,791,1
55964,989,864,1
8216,6016,806,1
6233,6138,955,1
249,9672,0,0
83549,758,729,1
8558,355,0,0
22794,10286,800,1
6176,6189,960,1
55967,4541,800,1
55696,6628,800,1
10926,65266,0,0
23451,6628,800,1
113235,23564,0,0
87178,3948,0,0
666,48,0,0
29089,4072,0,0
5105,4494,0,0
200150,57731,0,0
1017,1028,815,1
64979,4706,800,1
23452,2000,0,0
3181,9987,820,1
7284,8837,0,0
53832,119391,0,0
7347,2664,815,1
1368,345,0,0
23708,5080,0,0
55153,51154,857,1
221150,26088,0,0
9258,64386,0,0
115106,55559,929,1
11222,54998,809,1
7345,7314,805,1
6627,23450,962,1
3308,10808,847,1
4192,9242,0,0
53343,3612,837,1
6137,6193,933,1
3356,54900,0,0
51614,51290,757,1
8649,79908,0,0
10874,2954,0,0
493856,1327,854,1
5709,5718,964,1
796,9731,0,0
57829,6836,0,0
4909,27123,0,0
92667,115557,0,0
6136,6141,961,1
65217,5077,0,0
11193,11157,951,1
3009,10858,0,0
51182,4654,0,0
10130,55758,0,0
10081,8233,807,1
6556,10460,0,0
6726,6133,800,1
6218,9045,955,1
11222,740,800,1
5993,8625,870,1
140685,6187,0,0
8562,6207,800,1
7031,8082,0,0
54148,128308,815,1
3656,11213,806,1
58478,6611,857,1
29802,5412,0,0
9978,1642,864,1
125950,1653,823,1
27102,7781,0,0
10670,8131,859,1
91012,7410,0,0
11128,10622,845,1
6205,6147,961,1
2280,6876,867,1
5516,55012,710,1
6217,53918,800,1
10049,2981,0,0
6169,6208,959,1
6143,6209,961,1
8323,5230,0,0
2557,2014,0,0
5427,5824,976,1
821,5091,825,1
57569,387,800,1
10573,9801,962,1
9806,171019,0,0
3416,4878,800,1
53,773,0,0
1503,56474,943,1
3838,222545,0,0
50487,84445,0,0
4705,10975,800,1
10863,4935,0,0
5877,1299,0,0
215,80824,0,0
5149,55830,0,0
84545,54998,812,1
3619,8239,0,0
90480,4706,800,1
6189,2197,800,1
23682,438,0,0
9832,144195,0,0
7157,3065,701,1
203547,8991,811,1
11338,7175,799,1
84932,2664,725,1
51567,11340,742,1
81846,51106,0,0
51295,92667,777,1
90523,8864,0,0
11148,9055,0,0
64963,54998,922,1
5433,27348,0,0
8879,563,0,0
55697,286,768,1
8697,10393,987,1
1937,833,869,1
83992,55917,860,1
5711,10213,806,1
643847,23558,0,0
9889,1356,0,0
9429,8348,0,0
353132,353135,742,1
80335,10178,0,0
5436,58490,850,1
284654,6815,0,0
3598,140689,0,0
57727,55818,0,0
5828,140885,0,0
53918,6169,800,1
84225,7384,0,0
3363,85329,0,0
22948,5495,860,1
9811,5878,0,0
5433,2967,800,1
5479,2280,780,1
81,1152,854,1
2529,85359,0,0
835,8738,993,1
285704,50839,0,0
136647,10067,789,1
10474,6707,0,0
4709,4720,800,1
285521,142,0,0
5033,7561,0,0
91653,9313,0,0
5684,5687,973,1
79892,100507436,0,0
4712,4708,800,1
27257,11282,0,0
80341,3297,0,0
51295,4538,777,1
6137,2197,962,1
6133,6165,951,1
116379,7433,0,0
1968,6207,800,1
7386,126328,777,1
3240,79003,890,1
6144,6133,962,1
23411,6603,816,1
116984,132625,0,0
1121,5875,827,1
6125,6152,963,1
3163,57717,0,0
27128,9095,0,0
4538,55107,0,0
1879,10870,0,0
8273,7410,0,0
51433,1212,0,0
6205,6160,818,1
1591,23626,0,0
2642,57689,0,0
9875,4037,0,0
51762,64756,0,0
55323,151473,0,0
10569,25823,0,0
9784,889,800,1
90167,4913,0,0
64682,5187,0,0
10312,4669,0,0
126133,859,0,0
55341,85414,0,0
284358,7851,0,0
80155,4881,0,0
10607,3960,0,0
165631,51564,0,0
7809,1735,0,0
10799,79897,806,1
51112,57533,822,1
11180,3263,0,0
6210,6187,939,1
6599,55274,804,1
158763,1295,0,0
29982,2298,0,0
1327,8110,0,0
1417,116028,0,0
10576,29888,860,1
5631,26151,0,0
4839,6156,784,1
11173,25942,0,0
624,643246,0,0
638,7566,0,0
988,3326,980,1
116028,25804,812,1
181,2665,0,0
705,6233,800,1
84447,10613,860,1
27258,27257,993,1
4701,4538,800,1
6760,8110,825,1
81567,55898,819,1
3384,31,0,0
6139,6141,964,1
3360,6940,0,0
6729,6223,800,1
6191,6230,962,1
8603,23381,0,0
10767,51013,795,1
11222,4706,800,1
8649,8334,0,0
6136,6130,961,1
9325,112950,993,1
1938,6181,800,1
84549,117246,811,1
1938,6138,800,1
6206,6209,800,1
57805,54363,842,1
6184,6136,800,1
27252,3552,0,0
4354,10788,0,0
26135,6161,800,1
2071,5435,800,1
60672,6514,0,0
54498,7348,0,0
5695,5690,970,1
3479,10047,0,0
5500,26173,993,1
80325,56996,0,0
64094,58191,0,0
8622,6309,0,0
6949,5111,737,1
9669,8853,0,0
9459,9404,750,1
55664,5330,0,0
53947,200316,0,0
81857,219541,813,1
526,11065,702,1
4695,4731,998,1
5708,988,980,1
84273,51555,0,0
27336,364,0,0
6728,6155,800,1
80349,6863,0,0
5709,5693,962,1
50640,6478,0,0
150274,344905,0,0
51126,10298,842,1
5441,5434,998,1
5717,5688,971,1
10209,84560,0,0
79863,11060,0,0
126074,6295,0,0
8760,9584,0,0
5528,55293,0,0
54998,64928,800,1
23639,79745,0,0
3217,3216,870,1
6557,10865,0,0
5693,5710,962,1
10411,345778,0,0
210,10533,0,0
91768,1020,791,1
5684,5710,961,1
7518,6729,812,1
5439,5436,970,1
26504,253959,0,0
6181,4736,961,1
154,79368,0,0
10389,9134,860,1
65123,55756,993,1
90135,22903,804,1
2936,8792,0,0
55967,7381,866,1
6500,63035,812,1
4640,9950,0,0
535,23545,710,1
84946,10516,0,0
5713,5687,961,1
4698,4700,993,1
10152,27301,0,0
57559,8301,826,1
5695,51377,867,1
4695,4715,998,1
2792,92597,0,0
7388,4712,800,1
64231,57553,0,0
55110,51645,800,1
10465,26121,998,1
1201,23236,0,0
65109,115265,993,1
23038,3203,0,0
401505,29883,0,0
1662,80323,0,0
1823,353514,0,0
26135,6194,837,1
10166,10449,0,0
93273,57172,0,0
57799,11341,0,0
11128,27297,852,1
5396,122402,0,0
4695,4712,800,1
701,699,929,1
25930,8200,0,0
8607,10524,771,1
15,283571,0,0
58512,9228,800,1
5110,1646,843,1
81847,51280,0,0
80306,54797,993,1
6191,6160,827,1
158800,6235,0,0
91603,10946,869,1
84632,2907,0,0
79058,2065,0,0
10910,22929,734,1
3890,267,0,0
56776,10020,0,0
6776,54552,0,0
28952,28991,827,1
9240,4802,0,0
51065,6144,820,1
8369,50636,0,0
9734,51226,0,0
6206,6147,959,1
4714,4701,800,1
64978,23769,0,0
245972,205,0,0
8555,125058,0,0
51715,79152,0,0
5870,5861,817,1
26155,10969,860,1
6203,6165,961,1
89910,7006,0,0
6768,2767,0,0
22907,5433,0,0
6181,10421,0,0
1736,64794,802,1
55696,56949,800,1
4640,2673,0,0
3233,3216,800,1
83992,8428,860,1
688,51400,0,0
51162,6133,0,0
8814,55851,0,0
3315,988,980,1
3184,5725,817,1
5168,5531,0,0
81608,29894,940,1
3070,7222,0,0
8834,728,0,0
1022,4331,993,1
3202,3215,800,1
51728,5434,850,1
4869,4673,821,1
1876,8372,0,0
90342,9635,0,0
23404,5394,993,1
9669,222698,0,0
4695,4708,800,1
3921,7311,800,1
334,54620,0,0
5495,6950,860,1
4709,4731,800,1
10787,8936,897,1
50486,64220,0,0
10528,23246,819,1
5297,84668,800,1
128338,9367,0,0
11129,55662,0,0
25976,79776,0,0
4832,10040,0,0
51103,4725,777,1
1506,5155,0,0
441549,221937,0,0
5685,114625,0,0
4259,60343,0,0
7186,330,973,1
56902,6209,800,1
10270,10383,811,1
51177,8867,0,0
64801,22850,0,0
399664,9796,0,0
6598,6605,881,1
3753,134111,0,0
10622,6434,0,0
9437,22796,0,0
58528,10670,993,1
8074,9365,800,1
6138,6136,961,1
5565,5261,752,1
55037,5355,787,1
10556,10557,823,1
4724,1537,962,1
9154,80036,0,0
29927,6222,800,1
1432,3190,738,1
988,5702,980,1
284361,10345,719,1
51106,51286,0,0
50508,55038,0,0
5079,5176,0,0
10569,56949,800,1
7268,83660,842,1
858,3048,0,0
6157,6191,963,1
115,10734,0,0
925,567,870,1
915,51188,0,0
10574,6801,860,1
6205,6144,960,1
3053,3692,0,0
9761,23081,0,0
254225,7314,800,1
373,57551,0,0
6206,6152,973,1
631,8747,0,0
10592,10051,945,1
55832,4670,0,0
5799,148789,0,0
4719,10975,800,1
221044,9023,0,0
5273,5467,0,0
643834,643847,800,1
124599,9794,0,0
9099,7316,870,1
7203,8428,860,1
53335,51105,826,1
4724,51079,931,1
22938,11338,714,1
4710,7386,874,1
10539,8539,859,1
6627,988,892,1
64975,118487,800,1
6181,6158,813,1
5725,2690,0,0
1017,1163,962,1
131890,25936,0,0
9162,221120,0,0
5687,5689,973,1
988,1994,980,1
9219,55450,0,0
3191,55249,0,0
11344,10327,0,0
246,81544,0,0
55660,168400,0,0
79901,3066,819,1
1802,1808,835,1
55781,145282,0,0
5145,29087,0,0
84342,22796,964,1
10462,6642,0,0
8672,6662,0,0
460,4013,0,0
23580,23157,864,1
9587,80194,0,0
2700,2587,0,0
1879,55613,0,0
9679,5595,0,0
55127,5691,874,1
5700,5708,973,1
9759,7532,870,1
6727,6201,800,1
9963,10531,0,0
79602,7561,0,0
84958,5583,0,0
1296,8724,0,0
54474,5118,0,0
51142,326,0,0
5829,5025,0,0
6197,51696,0,0
26136,3704,817,1
3221,54552,0,0
6194,6208,961,1
127294,5189,0,0
8431,4009,0,0
4237,6515,0,0
5704,5701,962,1
347730,9857,0,0
6138,26354,799,1
6143,6223,960,1
6227,6139,954,1
51296,11193,0,0
57609,154043,826,1
3460,11000,0,0
24148,9967,789,1
55588,2963,886,1
3400,117157,0,0
25873,3350,0,0
10250,5976,993,1
7314,7311,800,1
9477,5469,993,1
56893,204219,0,0
387923,22873,0,0
23091,9862,993,1
6780,64802,710,1
6633,25804,800,1
8106,150365,0,0
55283,7518,0,0
4704,4729,945,1
9097,5710,906,1
7726,344558,0,0
1917,833,737,1
5439,2963,862,1
10594,25804,800,1
4726,7388,800,1
11151,57175,820,1
10053,8776,0,0
54680,972,0,0
91151,2091,0,0
51666,55841,0,0
3550,6628,800,1
1181,85458,0,0
10352,10959,0,0
7311,6173,800,1
6059,6156,800,1
112744,121256,0,0
1123,64167,0,0
7314,5693,800,1
705,3921,800,1
3315,80267,754,1
51747,741,0,0
6102,135293,722,1
6222,6141,960,1
10952,55632,0,0
4999,6118,895,1
53918,6164,800,1
1761,11281,0,0
10681,2786,993,1
6801,10494,860,1
6629,5356,800,1
1054,80114,0,0
3033,1788,0,0
79364,51302,0,0
9622,3122,806,1
5740,963,0,0
11069,6318,0,0
7109,57158,0,0
5423,142,747,1
55850,1810,0,0
2810,7534,775,1
6601,9656,862,1
3852,3858,936,1
6815,1392,0,0
84171,63895,0,0
1793,9844,806,1
23481,84154,806,1
9118,148867,0,0
25793,56984,748,1
83690,5137,0,0
23534,818,741,1
7385,51079,800,1
24148,23450,932,1
4707,10975,800,1
5692,7936,867,1
4041,55036,0,0
57719,9112,0,0
3281,8399,0,0
4536,4712,800,1
8073,7803,719,1
90624,5253,0,0
10946,90007,0,0
9887,4146,0,0
167,6568,0,0
113246,55124,0,0
5590,23286,811,1
23235,26270,0,0
861,865,870,1
23415,55796,0,0
3490,23101,0,0
64975,51021,800,1
55915,6117,0,0
79019,22856,0,0
6792,3827,0,0
81833,143425,0,0
3799,200958,0,0
653361,5825,0,0
23476,4162,0,0
84817,388,0,0
56547,26001,0,0
245972,1191,0,0
5170,255231,0,0
10103,29965,0,0
3054,5500,943,1
4914,4285,0,0
81578,90070,0,0
1956,1399,742,1
27161,57690,742,1
7180,283869,0,0
8904,6170,0,0
7311,10043,800,1
9349,6204,962,1
27097,117143,838,1
6208,284996,0,0
128553,152189,0,0
55511,9537,0,0
8170,9776,0,0
54583,3091,993,1
8939,8880,873,1
9889,6232,0,0
8175,6627,931,1
3029,64131,0,0
56915,23404,998,1
3995,5824,0,0
1350,115584,0,0
50626,9923,0,0
6929,6925,826,1
1399,3188,864,1
1068,54738,0,0
944,26206,0,0
23450,988,980,1
818,816,803,1
6201,6155,964,1
3312,5611,822,1
79180,10093,831,1
1789,8290,800,1
29954,1520,0,0
4915,4909,899,1
9496,2492,0,0
6128,6193,958,1
6622,81794,0,0
92912,1007,0,0
23404,5393,998,1
22853,55031,0,0
81567,5756,816,1
26056,51327,0,0
7314,5702,800,1
118460,51079,728,1
51317,7003,0,0
5690,5701,962,1
254827,90167,0,0
3382,60491,0,0
4710,7388,800,1
90410,3316,0,0
6474,4648,0,0
5450,9990,0,0
145389,3990,0,0
4089,8563,993,1
9987,4199,0,0
64359,84273,0,0
1615,3376,850,1
23404,22894,998,1
7311,2197,800,1
10286,5356,998,1
10952,6139,800,1
5431,2962,832,1
55770,11336,986,1
3554,51135,993,1
10992,988,980,1
6187,6164,962,1
3987,1183,0,0
6205,6181,962,1
10137,57127,0,0
2009,23315,0,0
54940,1488,0,0
29882,51343,993,1
733,112858,0,0
10809,6754,0,0
6843,117286,0,0
55664,3441,0,0
55037,65003,800,1
4711,10232,815,1
2521,29115,820,1
983,121340,0,0
3799,64837,799,1
79693,9709,0,0
79016,6672,0,0
718,1604,800,1
27091,9538,0,0
4884,4976,812,1
23210,56853,0,0
417,79628,0,0
6847,23549,0,0
2949,2948,881,1
60,988,980,1
3423,84225,0,0
5716,11047,874,1
124790,10614,809,1
84249,81285,0,0
6632,11157,946,1
84896,8842,0,0
5438,2068,851,1
22794,5976,993,1
6228,6230,959,1
1968,6218,800,1
84433,3823,0,0
5296,23769,747,1
3123,3122,906,1
64895,10742,0,0
9525,9736,820,1
29128,5413,0,0
6137,6152,962,1
23508,781,0,0
6778,29968,799,1
23352,9343,791,1
4832,583,808,1
5714,55127,862,1
8881,9184,929,1
6208,6165,962,1
6334,1339,0,0
5143,55632,0,0
59345,2791,993,1
1975,9972,820,1
1366,8440,0,0
1593,10693,847,1
6227,6152,952,1
718,3078,800,1
23542,8843,0,0
6632,55234,800,1
6050,132884,0,0
80243,5238,0,0
203523,22992,0,0
740,64975,934,1
344018,11140,0,0
9223,81030,0,0
51542,1043,0,0
201973,8914,993,1
11281,3015,0,0
9325,5430,993,1
2206,714,0,0
9842,122060,0,0
10240,10884,800,1
10641,54468,993,1
25929,10993,0,0
2712,81888,0,0
80342,8428,860,1
2107,6173,800,1
51028,7311,800,1
6210,3783,0,0
53918,9349,800,1
6217,6129,964,1
5162,6776,826,1
10213,7311,800,1
4192,80205,710,1
6124,6232,961,1
26271,246184,985,1
8324,10054,0,0
7175,10944,0,0
6948,5520,0,0
26135,6130,800,1
1659,51645,800,1
55157,27098,0,0
51642,6183,800,1
8175,23450,993,1
23161,1947,0,0
5564,162,854,1
8706,5660,0,0
53981,81562,0,0
6284,177,800,1
7920,170959,0,0
9377,4513,993,1
9107,497189,0,0
53918,6193,800,1
5997,2773,858,1
9646,6829,811,1
4722,10960,828,1
5705,5682,961,1
4478,9014,0,0
85413,57715,0,0
4714,4720,800,1
8650,91646,0,0
1234,6352,898,1
81847,9557,825,1
140901,3486,0,0
283234,54751,0,0
54998,7818,864,1
5903,5901,962,1
79659,23126,0,0
7150,6280,794,1
10146,23429,0,0
8892,203228,717,1
6662,140707,0,0
6348,64601,0,0
7001,6624,719,1
197,29950,0,0
53947,10268,0,0
8872,80279,0,0
9575,406,963,1
115557,387,870,1
9173,90865,870,1
9572,382,0,0
9922,23324,0,0
129868,347,0,0
3609,58530,0,0
3313,2957,759,1
27430,7514,873,1
6629,6628,800,1
673,5604,973,1
9688,23511,964,1
58517,8787,859,1
6165,25873,962,1
6376,57125,0,0
6633,51645,800,1
34,9054,813,1
10657,988,980,1
64983,84545,800,1
25782,50,0,0
54546,83440,0,0
3175,157310,0,0
4085,246184,861,1
55454,49861,0,0
10810,6579,0,0
23276,27034,0,0
157697,112950,0,0
29079,55090,815,1
11336,10640,981,1
55761,6874,0,0
65003,118487,800,1
10049,183,0,0
29799,8831,0,0
170685,6712,0,0
1468,7567,0,0
1108,51105,817,1
10574,10693,855,1
10413,6445,0,0
9486,5406,0,0
10325,64121,993,1
2773,117145,0,0
7068,6256,870,1
28964,84432,0,0
64207,9686,823,1
6297,56729,0,0
10073,91522,0,0
5707,5698,759,1
4176,51699,729,1
2843,3906,0,0
3681,2584,0,0
90529,6146,0,0
64839,140679,0,0
3727,122953,810,1
4712,10975,800,1
6210,6728,800,1
8882,7322,793,1
202243,27072,0,0
7123,2138,0,0
21,8974,0,0
83548,22796,981,1
10325,8649,993,1
5686,5707,962,1
374403,9790,0,0
10902,10933,827,1
4242,23187,0,0
85025,8202,0,0
23479,54820,0,0
80198,146956,998,1
398,81578,0,0
64768,55658,0,0
5708,11047,862,1
353116,3678,0,0
2091,54606,823,1
51285,56244,0,0
57521,1147,871,1
4881,51100,0,0
988,51428,980,1
7546,9167,0,0
81618,6546,0,0
84617,140809,799,1
5690,5702,972,1
84148,3838,800,1
1109,28514,0,0
10291,24148,815,1
55074,344148,0,0
9672,57559,0,0
6152,100128731,800,1
29927,6201,800,1
8581,57724,0,0
222894,59338,0,0
11184,91039,0,0
65123,57508,993,1
26121,56949,860,1
10767,6232,800,1
56949,6635,836,1
83660,29909,0,0
7098,8517,742,1
29927,6133,800,1
5917,2617,808,1
2567,2280,0,0
3113,3115,870,1
84967,3787,0,0
1230,6666,0,0
6191,6164,800,1
26160,64786,0,0
80776,79600,813,1
333929,27346,0,0
55379,54487,0,0
6208,6175,953,1
10949,27348,0,0
7347,161247,0,0
10240,51116,944,1
84276,54839,831,1
9230,5878,825,1
3294,5565,0,0
4796,222642,0,0
5138,8654,800,1
23596,9675,0,0
51065,6160,782,1
6142,6176,962,1
932,6161,0,0
2963,51593,812,1
90333,57405,0,0
5089,4212,829,1
