id	num_of_genes	pos_rel_genes	neg_rel_genes
MODULE_27	315	2217,5156,3554,367,3693,2532,4035,1026,5159,2260,4921,23495,7049,1909,3949,6347,5157,3371,28951,3459,4920,7025,5788,4852,4804,7852,196,3953,7133,4915,1969,290,10203,3678,5545,3566,7010,3575,4055,4360,3675,2207,2214,2348,11025,2152,1230,3689,3684,7097,3561,3383,2212,4070,1439,3597,1364,8718,973,2261,923,5799,2568,1140,5746,925,10692,8431,3360,942,971,3556,433,432,3357,134,8829,3426,1380,1524,2562,2043,2263,2902,8484,51704,5800,1949,1910,2123,10223,1814,3674,8515,5166,922,9294,2057,1145,10507,926,8851,958,2322,5023,3359,1880,9466,5745,10461,185,8692,10249,6256,2822,658,6095,3587,3958,2692,2863,567,728,3127,154,3811,7056,2350,10261,2209,22914,1839,5797,1137,8809,10314,4973,1135,3563,3598,7433,4886,3111,11024,2690,11318,3683,1142,3560,719,5961,3815,3122,10663,8477,917,9934,4982,10161,5802,1234,10803,7096,2741,624,2357,974,3805,8492,2051,919,729230,5724,8843,1139,3959,2205,8993,4919,3572,5915,2358,5794,2487,3601,1945,552,2047,2567,3107,2569,27334,2352,5791,2208,6870,2206,2812,4486,5465,8483,1271,10497,6261,9244,3109,3687,3804,5801,8326,2564,1902,4883,5583,3821,2742,1143,2912,2045,1269,4986,5021,3977,1268,5587,5671,150,7421,5651,3559,8506,4882,2897,2676,4593,6403,6424,10866,2899,7075,1438,4261,5468,10871,3543,5916,4887,3570,8302,7098,5732,7855,4988,5793,5754,3696,2066,2913,3135,4978,5737,29909,9437,608,4352,6041,5024,941,3062,4923,5792,5031,7293,5914,8001,5578,3690,27242,3106,1141,6098,1136,3077,680,1378,30008,4036,2925,10936,10268,3579,2898,2064,117,3592,2535,9283,3680,1815,4163,3694,4064,2048,5163,2811,8797,11026,3269,3822,1128,3594,623,5995,4653,11006	2701,2295,10544,2002,4084,64714,5539,7436,30009,440275,53371,10494,6809,23769,64210,6351,5822,6036,64343,7357,79896,26024,84164,79848,1793,801,22874,54861,57721,23384,7076,1173,2041,1534,2623,26003,10188,130951,2053,54936,51659,4172,1670,10588,865,65057,6608,11100,5678,55769,51706,5538,10000,6674,5903,79811,7123,8622,3565,219287,87,5193,6528,355,25924,29117,1349,27253,5509,4502,1186,6487,2339,10905,55083,6499,55591,122553,23344,10286,90362,55911,27141,7517,57486,9658,27342,10643,220,7110,2778,10656,9968,210,55971,10054,6370,1310,7023,5977,6936,84759,10479,10730,7114,6399,58504,6375,10135,10024,26097,6133,10003,55076,6392,27333,5058,5588,6285,5789,654,7376,22905,56301,977,26173,1488,11097,1045,5079,387751,8618,54845,5817,4734,55658,784,64802,23522,6604,10651,83692,23779,55646,114569,5709,10125,387509,7504,51272,5663,3875,55081,10523,81557,1943,5437,928,150000,1131,59082,1962,27443,6711,54516,55743,55884,3026,10713,51066,57115,51105,10419,2243,9784,5069,23310,3312,64215,181,23201,786,64397,714,399,83442,344454,125,3739,5279,1951,23530,4124,10598,9189,729,79661,1760,5832,26015,173,10522,3326,2056,28988,55629,5567,2224,7957,2814,11313,11261,9958,206358,22828,8773,26001,11342,8038,58484,64710,55075,1499,10042,93210,3676,11096,4706,6227,9681,3906,25956,57187,79649,56666,57418,51028,3728,866,89849,8871,3448,4640,58490,10417,6157,64426,3776,4784,135114,55165,8309,57722,6240,443,4901,89891,5795,7173,7135,29124,84888,84726,4126,9063,5425,51341,7349,55246,51338,64100,29883,7336,10485,5638,4849,406,4117,54518,6230,582,51523,6545,5892,55303,10067,6885,8629,8110,8411,55129,1208,10147,8828,9016,6867,54898,997,6564,6581,22907,6863,9380,5828,8200,1649,5891,1138,2627,2034,11068,684,10363,4246,7053
MODULE_20	77	6347,947,8764,7078,364,5347,5225,3965,7454,10076,662,3853,8503,1485,4606,6570,1479,3700,3976,3761,5798,5662,5064,54738,6324,8729,3508,553,3112,7781,1944,7849,116,1819,4355,4598,3663,926,5829,5087,10554,8751,4320,10280,10488,5977,3293,5875,5098,9641,6768,9181,5141,4753,1459,8567,1144,8237,1041,5335,8692,3886,6786,9049,1013,7008,2242,2554,10046,8521,10148,6015,1612,8170,6944,4782,2689	84303,8557,23617,8893,5646,2962,952,4055,103910,10252,29767,7020,64754,7200,54760,3594,9088,25780,11127,54039,6248,4047,5359,4600,2488,60412,83478,1506,25759,8994,6013,7287,2697,57122,1945,8204,5000,3181,5546,3212,115650,84340,2161,10902,9760,2200,78989,64174,2357,200734,1832,7525,64778,290,28973,2623,409,22849,9344,3560,80024,26872,3918,25831,1962,56848,26354,2769,64092,145282,5569,866,51366,58529,89848,8809,5652
MODULE_21	10	3251,10606,8833,7298,353,100,7372,2618,132,3615	10467,81611,8904,1739,56984,22883,79648,1284,6662,4300
MODULE_22	33	25800,535,4720,4704,4726,4713,4707,4729,4723,4722,4728,4697,4724,9550,9114,8992,4706,533,4725,4694,527,4709,537,4714,4695,4711,27032,4716,4696,4701,4698,4700,9973	6632,434,7088,4208,3852,55911,5425,5617,54826,81616,81794,374,3802,212,10344,10746,57496,9535,4638,58485,1673,9742,2123,818,54587,79366,7288,1073,8178,6658,4650,3492,9925
MODULE_23	481	3507,1277,10398,6038,216,2217,275,5118,2628,2944,713,3485,7422,7052,165,2022,5156,6401,3075,501,10370,1645,10278,5919,367,6590,8406,3502,2335,9249,3913,3693,2878,316,4035,3487,7045,8795,3434,977,5348,23166,1291,3078,10974,5768,5641,5054,2052,7123,6525,50486,3486,5947,3429,6623,388,26471,6649,6347,4129,595,7077,5005,3479,5327,716,6382,7148,8501,11135,6359,7021,79586,7358,1943,4920,6342,3316,2517,6530,2766,10791,4125,10266,4311,4837,1528,5950,1759,9415,9353,2805,8764,7078,3481,22885,2180,4118,124,5105,3108,1644,11343,5730,7122,1892,51706,7088,7133,3992,9246,2065,5860,7447,1748,5502,26001,6576,364,3925,290,3875,5425,2705,10544,10500,5092,5999,1280,4522,3678,1263,3851,5881,2034,2268,2203,3566,27090,3575,717,4055,3240,2745,5920,5265,11326,1593,4582,2348,11309,3248,360,9235,341,1066,1942,6440,8530,10312,2264,3903,978,23250,5606,7867,7454,211,7040,8644,346,9368,8718,29984,4143,1672,6955,23650,563,7226,5652,6480,1956,1365,1140,4832,212,1652,27121,1632,3158,4616,933,51343,10020,6484,10626,3993,1796,27237,11170,9572,23170,362,10555,1548,4968,1565,23657,197,8289,9027,4208,3697,10570,3363,8431,3360,9542,1549,1339,26576,6462,5003,2330,6999,1571,22854,3356,26585,57228,5077,835,3700,2109,2638,866,2244,6652,5184,259,7104,183,338,213,2644,8659,2147,3249,5053,3698,27346,1201,433,10588,7448,432,79090,10607,6910,725,731,729,7108,7425,6804,4857,8470,192683,26133,4495,10245,4524,9399,60528,755,27303,9997,54738,1951,9148,8722,3892,862,6773,9028,23476,9701,8927,3881,6932,1014,7124,23237,9001,2006,9636,3163,29901,6538,80765,26150,23620,229,8515,5208,5624,4956,6524,553,9058,9095,3929,3752,5267,3712,23544,2994,7349,6702,2099,6513,7498,5457,9032,2232,2155,8517,5081,6231,80740,3273,1559,10507,1773,1413,7366,8851,4902,2272,1869,10840,5087,4256,6872,622,732,1805,4320,23550,8698,3385,5336,9080,7299,3786,22809,4037,66002,3359,22904,4793,3626,10965,5264,5104,4795,9104,8714,185,4329,9973,5047,1557,6011,2328,3053,3562,3373,2161,10249,3931,1558,55567,3827,344,1356,3960,80781,23498,1294,5972,2542,5551,8630,9455,8542,1733,3699,6470,1373,7036,27163,2220,5106,3242,4485,6694,26998,2243,1579,5045,2875,3950,3081,10221,6580,1776,57657,10993,5629,2267,3290,5345,6554,1610,22977,2159,383,1361,2053,7287,8309,27232,7363,5446,5340,1893,55937,2642,5167,3718,2954,10654,810,2646,219,2886,10295,4056,6256,1369,2822,1576,7032,2996,4350,27301,10462,8416,5002,2523,6556,5727,10878,3818,5833,916,493,3549,6319,4051,10211,8642,3155,9567,596,5091,9358,5097	8776,23380,29916,4697,794,6515,2899,56666,23012,1287,9681,901,23215,51763,5445,10592,55823,5432,9066,3856,10239,9563,2286,5801,55904,6953,5971,10566,23157,4478,6495,114783,3952,9663,23203,23310,1841,114781,26119,57094,6426,2771,4698,7273,23547,2100,83604,9540,6547,373,25831,10744,54583,11129,8366,84449,10564,169522,54407,1823,166,9219,1400,81614,81669,9693,79654,3312,8409,22895,9630,23109,5110,9761,51327,6144,23731,26156,7767,225689,292,23432,11065,51564,51491,4802,5902,55253,1793,8284,55705,23336,51312,26257,6428,6935,54558,25988,7305,3691,10972,608,10475,57636,10218,26505,84300,8701,8803,3682,10276,8796,10227,59307,51056,7555,80835,5940,55313,23769,7105,7504,3980,1418,1969,9232,1315,23759,5230,6509,54556,6916,51523,3455,55324,8505,57498,9334,6929,5159,11315,8559,55966,5526,11165,8405,10265,5331,5747,1057,11030,7428,1139,5709,8446,64750,27429,3030,4753,7266,23270,2275,9519,8875,114908,65267,29994,1896,4682,1241,221120,3386,5471,7475,30812,2249,2689,23048,22875,1820,58512,2550,4440,7803,6565,7531,57119,1215,8905,5465,1736,10248,7317,9781,23312,8019,9923,6599,58487,199,3196,5316,27044,3308,27316,1789,9878,51372,5577,171586,54101,56937,8852,6422,57661,4684,54107,23246,28985,55244,288,10238,1033,6450,476,5830,27243,2260,79733,1155,10983,51465,25799,8660,64101,29843,84343,1265,8500,6510,753,1442,26206,3685,64979,10156,116931,10874,3491,10309,6668,658,823,5066,79612,6801,10856,55000,55653,55344,51411,10788,26354,29117,11316,5153,773,2139,60468,10485,1128,4627,26287,10897,6364,5591,2182,9487,874,865,22937,2931,23401,8467,9697,7535,55565,381,6568,10957,7016,8787,1992,3109,27445,9306,22914,5313,6441,8906,2532,6320,80024,218,1628,22938,64421,25915,10522,5537,25890,9587,64757,57721,4016,2515,23413,8407,7321,29079,11068,9486,54627,7368,56953,4291,5253,1016,51691,51172,9550,818,25800,64098,7350,7290,6451,118430,3758,745,3151,79666,23576,11166,231,10346,9911,57030,26154,1690,56261,2648,57680,29990,23062,1675,10428,8896,5870,130497,10400,8715,6405,2720,23515,4927,4784,8774,18,5908,51773,5697,1407,2634,4324,4852,23545,1272,7324,54535,1508,1058,8408,444,27335,10402,23376,56242,2104,84823,2125,3939,6182,27086,28988,23513,5154,10147,2637,51366,6904,1203,10945,23090,5000,5754,84260,765,6496,23532,81887,5745,5651,4318,6908,22906,9023,23394,1362,55786,11085,26092,8970,10636,6305,1937,6147,8886,8994,10401,873,1572,51449,27128,7485,8988,9527,9324,6155,58529,6129,435,4358,535,7283,7351,1052,6615,27443,5232,7857,9668,51555,3233,65083,11314,51406,6237,23676,7011,27257,2775,142684,10572,10645,64328,29964,79982,7456,2995,7869,54956,5272,3234,79019,9595,2810,112936,79152,22882,117581
GNF2_XRCC5	69	10728,3190,7520,7385,9318,3185,6634,10492,6633,7203,4841,130497,23435,3192,3837,3475,6059,11222,6742,5901,4116,51668,6426,4691,9128,6428,220988,6897,5682,5036,5686,5917,5685,1965,1973,5684,11052,27249,22919,28985,6635,10212,10772,2773,6629,23350,10992,6117,5695,7341,1665,8883,9184,55660,6749,6729,6950,3183,8634,2926,27316,4076,10213,3608,5717,5701,6421,51371,3181	79713,54112,331,3726,1649,84939,1471,1188,26353,5021,6609,6619,80765,1944,64087,1036,5770,4316,8722,5859,9736,7389,81616,9212,55884,3235,10551,26056,57496,115653,6721,7485,7448,4886,3945,219287,57178,2475,9592,5093,64405,5694,55531,2150,6717,25793,84271,3641,6311,55696,9889,9455,5597,6695,219623,27129,6130,4122,9652,9735,25975,824,9885,6363,10957,311,4887,3276,5111
MODULE_241	71	10398,4638,2335,1278,11031,8870,5641,3429,1009,1844,4125,4837,9518,2305,1785,6895,6398,10631,6280,1593,1230,8566,4057,1796,8242,189,10810,22932,1667,10507,4245,3084,2769,6916,23644,2886,728,3560,719,7096,3959,2535,2113,6927,6648,5396,10162,4502,9322,1718,4814,313,6688,6288,5004,5351,1791,4496,4321,3902,7060,5479,6271,6829,2139,30851,5025,7204,8558,9780,23646	6464,3487,7639,1549,6503,2009,9672,1757,200734,2922,3359,7026,1282,6742,4131,10499,4600,55967,10298,8170,230,1164,369,11259,51105,8927,79071,114928,54558,551,205,4783,151987,8900,8477,84557,3766,11186,22992,26000,27063,3066,10863,639,7018,25809,54681,8192,64374,51512,9847,6278,6098,7326,1142,7189,51442,1603,2048,6733,6484,5867,9806,4214,54832,494115,8483,81930,725,54850,9746
MORF_ARL3	261	109,5817,8302,6276,5526,6861,8425,1565,9896,362,364,8834,6096,10085,7163,3351,6769,5502,3075,23456,355,2786,3354,9118,8929,11103,8879,9223,6239,5291,6258,3360,1571,5108,219623,10018,10129,1394,5238,4487,8292,814,1232,26115,8028,6263,3363,26235,4108,7692,3207,782,9263,4661,10564,2048,116,22832,3062,8629,25830,6927,2986,9923,7204,6497,2020,2984,91977,3791,22976,8856,7373,4133,10322,4855,1339,6000,8828,49855,6564,10407,2822,4063,11193,417,3883,4137,5267,8871,8443,4161,83698,9356,23476,10943,7025,26576,9926,7783,5286,29909,7700,10846,662,80852,7582,79840,9095,3284,23187,6374,5440,5558,2528,596,9821,9498,60412,23131,3359,10781,6493,1837,2117,6910,55274,84628,2334,1993,2709,3481,7855,6360,27121,9252,27334,9121,1310,4761,154796,6833,23545,4014,27302,9002,4902,10100,2897,3603,6530,2901,3596,26873,6513,5566,9211,6508,3892,26011,9522,5144,53340,4990,3590,25771,10579,22936,2532,3233,23085,51666,4634,57188,3741,525,1386,5145,1793,7029,5892,3713,860,1506,23457,2554,51032,6538,8690,5243,672,8521,9706,11016,9058,22927,1361,11056,199731,5463,11281,5080,6820,7753,9949,58473,8538,5083,5081,3700,5205,51517,3699,6332,7075,8061,3827,11020,1583,2842,2841,2099,55705,5284,23544,9378,10229,2492,403,55669,23276,1548,4193,7541,8464,8718,285527,4660,818,79577,10725,3849,1295,2072,1805,5787,27291,4437,4763,10277,23041,843,1629,4287,10786,23617,23275,8529,6570,4782,25801	2135,23582,1121,23464,10362,23048,55355,23382,1836,10675,4547,23518,3972,3111,4850,2529,5376,3280,7980,52,55037,4317,3654,3419,10733,7257,10878,9524,9865,4925,51109,58505,6293,80342,4308,26065,3297,2634,55054,27332,84079,83539,5119,54437,6604,339,84292,2570,7447,3357,2252,1808,4724,2157,6620,997,6586,6059,2799,4779,3667,1118,5972,56934,7417,7292,3672,54840,6772,81849,1585,55647,51304,57409,649,79042,29780,5609,10180,5861,5050,4363,10469,25799,6418,7112,8799,122553,3820,477,1519,283,6990,2159,27097,2512,3643,7049,7177,79612,9639,5593,54784,22914,3626,115106,2627,2538,4118,3418,2290,307,5412,10485,5029,8608,23595,8614,54209,9061,26168,23108,4504,346,5788,247,6904,93643,3046,59307,7514,10569,26031,7301,84666,246213,80267,84303,1781,7184,51074,7494,2959,10906,838,29767,6402,87178,1902,9114,5920,2548,55198,4716,23594,55753,80152,8751,917,4690,9401,550,64407,57697,9294,51528,9220,23269,10512,4643,9092,7042,57463,5515,5066,744,114798,8528,329,113510,29999,54455,1240,773,5036,7424,2637,94104,9140,10663,5981,3240,5223,54495,1513,11190,5431,6478,54890,5649,9371,5824,2177,64092,759,9217,54578,64218,23636,1043,4935,3488,2104,631,1845,10574,3267,2038,7205,114805,158,26959,23258,23022,10218,3822,4223,55771,85413,23095,22843,6660,5746,5054,3037,1871,22871,9656,10744,974,119710,1300,79966,3707,10969,412,2934,901,1632,84557,25898,325,79098,55756,25890,699,9057,80223,10919,9073,9542
MORF_TERF1	57	7520,3190,7514,3184,23020,829,10236,10180,4676,10285,4841,56910,9785,3192,7307,9698,10250,84364,23369,10902,10657,8106,51433,11100,8428,22887,2580,2782,7073,889,1974,989,10128,27230,10212,2521,5886,8733,5432,10565,5430,6613,10425,11273,6294,10594,23399,6917,7013,1431,2058,10921,8887,3608,8073,6601,23039	56667,23286,1134,2257,570,3690,1192,79586,534,9852,4118,4116,728,8431,26959,51335,2981,59,4897,5049,51660,148,64506,55616,55915,9070,64319,26100,112752,2487,3642,836,9825,117289,79759,5026,287,8468,51312,8340,3004,56890,834,26504,2766,7342,51144,56888,6565,10193,55065,10775,7262,3709,4698,84867,2729
GCM_MAP4K4	146	1783,9666,3572,8945,23300,9915,6293,79982,150465,10521,50862,26207,79966,57509,192683,23043,5901,56907,51228,4591,9448,9043,79834,9857,26115,27020,9659,55207,51479,23241,1182,8774,23274,4649,93643,143686,4947,5747,23673,23499,9839,64689,94015,51335,122830,8658,79685,23122,51808,55754,3093,11342,26000,113201,54940,4651,9360,9706,122060,29767,112939,10768,23037,57142,7637,56262,57580,7257,25999,23558,57584,29954,26057,51125,58473,9486,3843,253959,23387,1778,56895,26005,1739,114793,56899,22909,23126,7328,8924,57498,64412,2037,583,55177,23095,1399,204851,10527,28996,51780,116843,1781,55704,285527,57406,10314,10152,5962,2824,51704,23270,8898,23259,51100,9581,10513,25970,23291,9110,1837,56478,256471,5789,81609,84890,3992,23035,8455,79618,55274,93627,5412,65059,22933,11158,283349,26118,57704,7532,55884,57403,23162,64854,29968,4038,801	2026,10245,8972,9652,1117,51379,2935,8819,129684,6434,51611,1527,8539,2990,526,55705,3183,23210,9753,4041,1982,64395,54468,51201,8482,85457,11122,9688,1734,1915,3915,6282,4887,2952,55165,4615,9836,55033,3702,5496,5552,1901,200933,26986,5210,440275,57545,54464,115106,6711,9879,7042,4832,5230,3653,3234,8542,5176,3785,5501,4170,4747,10483,54626,7424,5717,9252,9148,7025,660,29072,9056,51575,7857,55068,8349,3665,83483,8631,1012,171017,6867,2050,26470,26150,10410,29952,23017,7410,283,3784,23580,28988,23305,8629,9451,8443,26502,81575,5702,2297,2918,2956,51327,6990,966,8771,10464,1650,6169,26585,57026,23209,2925,4135,5998,3552,8825,2617,5442,3485,2064,11075,57215,1027,6218,4668,6490,6361,56998,4990,6314,55082,6932,9967,11117,55023,716,6334,50848,1114,713,25802,4808,112950,9675
MORF_HEAB	72	3612,686,2901,9669,670,8834,3883,3191,4595,1457,8540,7849,9187,9488,7266,3700,23387,1763,2189,51517,5903,27257,84560,8546,9640,4355,8861,25876,3360,26284,26145,84759,10845,5932,9927,256364,1796,23276,8292,3363,25959,80852,10898,267,5536,2590,2137,285527,4580,23759,4801,27292,8629,80205,7779,9675,56623,23131,8621,7781,25970,1107,2068,22893,6873,8703,1479,4798,2232,1977,284403,124801	8685,7388,55770,5210,57620,9095,5861,943,55206,6536,22822,23731,2039,54998,977,11340,8642,92579,5993,5605,79583,55120,4744,56242,3028,57178,1030,8099,3148,23204,25807,2185,7139,10877,116159,3848,374,847,4126,3048,6429,50865,10617,117177,23308,4625,3400,54888,2064,85378,54518,4363,5905,10274,9791,5140,56474,79797,26973,4440,56912,6689,5961,55244,6662,22876,23640,10203,50624,5745,55068,2819
MODULE_489	31	3684,5657,974,4923,9154,547,4917,9517,6442,11281,3208,654817,5837,8379,2555,6295,57152,28954,7434,7038,4242,7544,148,23092,6658,8200,54626,1182,2556,5620,3441	866,23484,8419,10526,5903,84458,991,8764,2597,138046,3768,5698,7561,6710,9984,9527,2937,2591,51514,2660,64963,10538,56952,29116,23196,2840,3936,23456,7597,4211,27242
MODULE_488	25	10457,6282,1026,2014,3569,2619,3489,7071,10950,199,3553,3576,2919,7104,1029,8850,4830,3552,694,5376,1030,4831,7832,9982,148	8452,10746,54487,3786,23421,9986,185,51449,6772,4879,1137,494115,9326,7360,5496,4833,55055,55143,5226,10171,27230,5531,23543,29942,6745
MORF_ETV3	57	5463,27302,4902,6861,8425,7402,2901,364,4063,3883,3351,58473,5083,5081,6513,3700,4161,51517,3892,6508,2733,1583,5291,2099,6258,5284,23604,25771,403,23276,4487,3363,3233,80852,9095,4108,8718,4650,2048,116,25830,596,7781,3713,2072,2117,1506,1805,4295,23457,4763,2709,2334,5027,9121,1339,9058	55705,10957,23090,6747,5829,9516,8927,91683,2026,11051,84747,990,1973,7940,25942,9986,51555,79634,57142,2907,10687,7321,10419,10020,917,638,55157,10713,1058,199,54363,56993,140688,10845,10460,23598,23536,1464,9649,5724,5119,93643,80303,9749,157378,4329,6493,3455,10135,11052,1384,6387,10362,10535,55786,23527,5045
CAR_MYST2	22	5630,199,482,5208,80740,1944,116,3508,54039,23547,5457,51517,11143,7480,6239,6560,7141,22997,2914,25893,6843,4878	51201,3439,114798,1798,27032,8408,2559,9048,55170,491,33,27101,8528,27095,10880,64856,56271,7090,10223,329,3787,22809
MORF_XRCC5	202	7520,7064,3184,2547,10236,10576,8881,4670,4841,25814,8683,3192,7307,3015,57819,2787,10480,8565,51433,5725,6426,6427,9031,27095,118,4190,2521,5886,8761,11321,9761,3032,5300,10425,114908,6434,23399,10726,2271,55660,1660,10899,11219,2058,7332,10939,7417,7419,65110,10574,10036,10598,4677,10440,10130,4676,10645,10097,23295,8655,8125,5250,10902,26121,1487,2782,6240,9804,10856,6051,7284,23193,8733,23649,5430,6613,6418,57418,11269,8943,26574,6917,22934,9061,9184,6749,6625,10989,1431,10198,6390,3608,90411,7278,8882,3181,805,10907,3182,7514,6727,829,23020,200081,1329,5162,1979,56910,23234,23435,8574,8664,6184,10250,23369,8667,3033,3475,8668,8539,8106,4521,11100,8428,7398,10434,5501,5682,7073,8192,6626,3925,6635,7917,5634,10128,10212,10412,3146,10456,1729,8295,5695,6738,7322,10094,3420,10921,6741,1795,6721,23518,10450,3066,3065,6599,4723,6601,1786,9948,23039,7818,1854,10728,2098,7913,23511,4725,4724,1736,9791,1445,3930,3614,4720,10657,9375,6742,9908,57017,7329,4171,4691,1017,5496,7388,22919,5591,3054,3376,7298,10594,6294,8883,7013,1635,6950,3183,4701,11315,7884,11331	10284,8607,5980,81887,8542,8530,6850,1106,1265,55843,10928,2199,1128,5526,322,25932,8994,55023,6585,7703,26239,3676,4664,26872,26150,11082,1832,8803,79071,54768,8270,51285,5961,3149,26173,4736,9615,5549,6233,10058,6332,181,4336,9181,247,23433,51530,10880,54707,8879,25839,1418,57147,29895,50624,51441,8490,5267,5288,23199,4084,3835,59349,6155,3202,2596,8483,7376,11249,116372,1175,3857,6318,5170,23178,684,301,11132,9440,4055,1006,5867,1211,22878,10459,81488,10635,56897,580,3572,23387,4087,7251,55353,80342,9688,837,10135,83853,55901,4117,5328,8741,83483,56681,51147,85479,4496,55611,2665,369,6121,1394,5440,55384,10452,653145,7374,11189,3554,5192,5036,10847,51284,11026,8449,1489,9821,16,10134,57149,131034,2786,56992,23598,314,1388,444,27092,3759,11188,6656,3814,84619,50848,64847,54815,79879,3488,6697,4057,1823,3030,5688,23042,952,3791,419,2752,9699,1347,51569,2071,1820,8439,1665,22890,2626,7456,57228,7763,2117,2778,27131,3283,2814,10223,4248,79132,7371,55841,6773,2919,9718,54778,57649,4733,7158,83692,23275,5002,8989,9044,9136,3590,6222,7097,23582,58477,10938,2762,23129
GNF2_KISS1	45	1442,3641,3814,9506,5069,7869,10148,1956,8909,25975,5670,5671,29124,4320,5678,5675,5673,5672,56891,51442,7020,8038,3283,3292,7077,250,6866,9886,2201,51232,1588,827,23764,79987,191585,10761,57134,2689,1028,3952,9122,8521,1392,60676,9518	81888,1767,29952,10406,79671,4608,5440,10404,30820,5588,5029,10379,8764,59349,3831,23339,84969,7532,4629,57139,10492,57096,2206,10417,54627,55203,10458,8473,8661,1176,57683,9495,5576,8553,123879,4924,6047,6868,6188,5475,84919,25814,1455,5216,983
